Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name
404,65,324.639,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
404,66,392.3,-160.565,/home/sayon/autoware_map/town01/splitted/5_390_-162.pcd
404,67,324.669,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
404,68,92.4069,-245.99,/home/sayon/autoware_map/town01/splitted/5_89_-247.pcd
404,69,92.3724,-19.7465,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
404,70,334.885,-18.8378,/home/sayon/autoware_map/town01/splitted/4_332_-24.pcd
404,72,380.017,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd
404,73,307.964,-55.4722,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
404,74,334.806,-151.359,/home/sayon/autoware_map/town01/splitted/4_320_-155.pcd
405,35,390.457,-324.253,/home/sayon/autoware_map/town01/splitted/5_383_-326.pcd
405,44,154.032,-37.698,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
405,47,92.3703,-12.2411,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
405,50,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
405,54,158.069,-12.021,/home/sayon/autoware_map/town01/splitted/5_151_-16.pcd
405,55,88.4198,-316.299,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
405,56,92.3844,-90.7417,/home/sayon/autoware_map/town01/splitted/5_89_-91.pcd
405,58,88.4171,-301.297,/home/sayon/autoware_map/town01/splitted/5_81_-304.pcd
405,60,318.314,-55.4709,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
405,63,154.043,-30.1969,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd
405,64,154.021,-45.199,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
405,65,324.639,-133.52,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
405,66,392.31,-172.349,/home/sayon/autoware_map/town01/splitted/4_384_-182.pcd
405,67,324.669,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
405,68,92.4043,-231.723,/home/sayon/autoware_map/town01/splitted/4_89_-234.pcd
405,69,92.3724,-19.7425,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
405,70,334.88,-29.4951,/home/sayon/autoware_map/town01/splitted/4_332_-37.pcd
405,72,391.45,-328.549,/home/sayon/autoware_map/town01/splitted/2_383_-379.pcd
405,73,299.161,-55.4733,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
405,74,334.804,-156.48,/home/sayon/autoware_map/town01/splitted/5_328_-162.pcd
406,35,376.962,-326.61,/home/sayon/autoware_map/town01/splitted/5_376_-326.pcd
406,44,154.032,-37.698,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
406,47,92.1762,-9.85016,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
406,50,88.4184,-308.798,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
406,54,158.213,-10.123,/home/sayon/autoware_map/town01/splitted/5_151_-11.pcd
406,55,88.3295,-317.968,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
406,56,92.3821,-79.0823,/home/sayon/autoware_map/town01/splitted/5_89_-84.pcd
406,58,88.4171,-301.297,/home/sayon/autoware_map/town01/splitted/5_81_-304.pcd
406,60,308.75,-55.4721,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
406,63,154.043,-30.1969,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd
406,64,153.975,-46.5172,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
406,65,326.101,-133.455,/home/sayon/autoware_map/town01/splitted/5_320_-135.pcd
406,66,392.31,-184.887,/home/sayon/autoware_map/town01/splitted/5_389_-188.pcd
406,67,326.972,-198.969,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd
406,68,92.4022,-220.336,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
406,69,92.3724,-19.7423,/home/sayon/autoware_map/town01/splitted/5_89_-22.pcd
406,70,334.873,-41.6282,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd
406,72,396.35,-318.201,/home/sayon/autoware_map/town01/splitted/5_391_-319.pcd
406,73,288.053,-55.4747,/home/sayon/autoware_map/town01/splitted/5_283_-59.pcd
406,74,334.8,-163.99,/home/sayon/autoware_map/town01/splitted/5_328_-169.pcd
407,35,363.516,-326.61,/home/sayon/autoware_map/town01/splitted/5_361_-326.pcd
407,44,154.031,-38.6351,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd
407,47,91.6317,-5.94445,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
407,50,88.4186,-309.901,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
407,54,159.472,-5.89319,/home/sayon/autoware_map/town01/splitted/5_159_-11.pcd
407,55,87.5395,-321.941,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
407,56,92.3801,-68.6352,/home/sayon/autoware_map/town01/splitted/4_89_-78.pcd
407,58,88.4171,-301.297,/home/sayon/autoware_map/town01/splitted/5_81_-304.pcd
407,60,297.363,-55.4735,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
407,63,154.043,-30.1969,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd
407,64,153.565,-49.4419,/home/sayon/autoware_map/town01/splitted/5_151_-54.pcd
407,65,330.115,-132.892,/home/sayon/autoware_map/town01/splitted/5_328_-135.pcd
407,66,392.31,-197.009,/home/sayon/autoware_map/town01/splitted/5_384_-201.pcd
407,67,331.432,-198.306,/home/sayon/autoware_map/town01/splitted/5_330_-201.pcd
407,68,92.4009,-213.449,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
407,69,92.372,-18.3236,/home/sayon/autoware_map/town01/splitted/5_89_-18.pcd
407,70,334.309,-50.0617,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd
407,72,396.345,-305.754,/home/sayon/autoware_map/town01/splitted/5_391_-306.pcd
407,73,275.541,-55.4763,/home/sayon/autoware_map/town01/splitted/5_275_-59.pcd
407,74,334.796,-173.778,/home/sayon/autoware_map/town01/splitted/5_334_-175.pcd
408,35,350.308,-326.61,/home/sayon/autoware_map/town01/splitted/5_346_-326.pcd
408,44,154.027,-41.3443,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd
408,47,88.6918,-1.0174,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
408,50,88.4191,-312.413,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
408,54,164.622,-2.40212,/home/sayon/autoware_map/town01/splitted/5_159_-5.pcd
408,55,82.7287,-326.113,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
408,56,93.9472,-62.7549,/home/sayon/autoware_map/town01/splitted/5_89_-65.pcd
408,58,88.4172,-301.992,/home/sayon/autoware_map/town01/splitted/5_81_-304.pcd
408,60,285.354,-55.475,/home/sayon/autoware_map/town01/splitted/5_283_-59.pcd
408,63,154.042,-30.6778,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd
408,64,151.333,-53.4335,/home/sayon/autoware_map/town01/splitted/5_151_-54.pcd
408,65,335.158,-130.5,/home/sayon/autoware_map/town01/splitted/4_335_-142.pcd
408,66,392.31,-209.127,/home/sayon/autoware_map/town01/splitted/4_384_-221.pcd
408,67,336.56,-193.961,/home/sayon/autoware_map/town01/splitted/5_330_-195.pcd
408,68,92.4004,-210.34,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
408,69,92.3712,-15.2692,/home/sayon/autoware_map/town01/splitted/5_89_-18.pcd
408,70,328.748,-54.9973,/home/sayon/autoware_map/town01/splitted/5_326_-57.pcd
408,72,396.34,-292.713,/home/sayon/autoware_map/town01/splitted/4_383_-300.pcd
408,73,261.203,-55.4781,/home/sayon/autoware_map/town01/splitted/4_259_-64.pcd
408,74,334.79,-185.521,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd
409,44,154.033,-46.2892,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
409,47,81.0387,1.79762,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
409,50,88.4198,-316.25,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
409,54,172.247,-1.96,/home/sayon/autoware_map/town01/splitted/5_166_-5.pcd
409,55,75.1456,-326.577,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
409,56,99.1612,-59.8055,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
409,58,88.4175,-303.809,/home/sayon/autoware_map/town01/splitted/5_81_-304.pcd
409,60,270.992,-55.4769,/home/sayon/autoware_map/town01/splitted/4_259_-64.pcd
409,63,154.038,-33.7536,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd
409,64,145.489,-55.4168,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
409,65,338.326,-124.015,/home/sayon/autoware_map/town01/splitted/4_335_-129.pcd
409,66,392.32,-221.148,/home/sayon/autoware_map/town01/splitted/4_384_-221.pcd
409,67,338.663,-186.554,/home/sayon/autoware_map/town01/splitted/4_338_-195.pcd
409,68,92.4002,-209.595,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
409,69,92.4294,-10.8688,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
409,70,320.568,-55.4706,/home/sayon/autoware_map/town01/splitted/5_320_-57.pcd
409,72,396.338,-280.516,/home/sayon/autoware_map/town01/splitted/5_391_-280.pcd
409,73,247.144,-55.4799,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
409,74,332.609,-192.608,/home/sayon/autoware_map/town01/splitted/5_330_-195.pcd
409,76,106.72,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
410,44,155.107,-52.4616,/home/sayon/autoware_map/town01/splitted/5_151_-54.pcd
410,47,72.5384,2.038,/home/sayon/autoware_map/town01/splitted/5_66_0.pcd
410,50,88.4198,-316.276,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
410,54,181.754,-1.96,/home/sayon/autoware_map/town01/splitted/5_174_-5.pcd
410,55,65.8822,-326.572,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
410,56,105.857,-59.499,/home/sayon/autoware_map/town01/splitted/5_104_-59.pcd
410,58,88.4182,-307.476,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
410,60,257.585,-55.4786,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
410,63,154.031,-38.5671,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd
410,64,137.893,-55.4916,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
410,65,338.833,-116.032,/home/sayon/autoware_map/town01/splitted/4_335_-116.pcd
410,66,392.32,-232.984,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd
410,67,338.793,-178.678,/home/sayon/autoware_map/town01/splitted/4_338_-182.pcd
410,68,92.4002,-209.346,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
410,69,94.7652,-4.54858,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
410,70,310.045,-55.4719,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
410,72,396.33,-268.426,/home/sayon/autoware_map/town01/splitted/4_395_-274.pcd
410,73,232.791,-55.4817,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
410,74,326.367,-195.057,/home/sayon/autoware_map/town01/splitted/5_322_-195.pcd
410,76,109.007,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
411,44,160.178,-57.9138,/home/sayon/autoware_map/town01/splitted/5_159_-59.pcd
411,47,62.2341,2.03498,/home/sayon/autoware_map/town01/splitted/5_58_0.pcd
411,50,88.5915,-318.515,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
411,54,193.463,-1.96,/home/sayon/autoware_map/town01/splitted/4_182_-11.pcd
411,55,54.3261,-326.565,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
411,56,114.024,-59.4971,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
411,58,88.4183,-308.263,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
411,60,243.288,-55.4804,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
411,63,154.023,-44.4063,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd
411,64,128.063,-55.4939,/home/sayon/autoware_map/town01/splitted/5_128_-59.pcd
411,65,338.838,-106.52,/home/sayon/autoware_map/town01/splitted/4_335_-116.pcd
411,66,392.32,-245.36,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd
411,67,338.798,-168.696,/home/sayon/autoware_map/town01/splitted/4_336_-169.pcd
411,68,92.4002,-209.336,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
411,69,102.7,-1.95,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd
411,70,297.952,-55.4734,/home/sayon/autoware_map/town01/splitted/3_290_-64.pcd
411,72,396.33,-255.471,/home/sayon/autoware_map/town01/splitted/4_395_-260.pcd
411,73,219.32,-55.4834,/home/sayon/autoware_map/town01/splitted/4_213_-64.pcd
411,74,318.484,-195.159,/home/sayon/autoware_map/town01/splitted/5_315_-195.pcd
411,76,113.41,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
412,44,169.166,-59.4897,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
412,47,49.8559,2.03136,/home/sayon/autoware_map/town01/splitted/5_42_0.pcd
412,50,89.09,-322.047,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
412,54,206.182,-1.96,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd
412,55,41.7377,-326.558,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
412,56,124.43,-59.4947,/home/sayon/autoware_map/town01/splitted/5_120_-59.pcd
412,58,88.4187,-310.332,/home/sayon/autoware_map/town01/splitted/5_81_-311.pcd
412,60,229.171,-55.4822,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
412,63,154.822,-51.8829,/home/sayon/autoware_map/town01/splitted/5_151_-54.pcd
412,64,116.324,-55.4966,/home/sayon/autoware_map/town01/splitted/5_112_-59.pcd
412,65,338.845,-94.9299,/home/sayon/autoware_map/town01/splitted/4_335_-103.pcd
412,66,392.33,-256.981,/home/sayon/autoware_map/town01/splitted/4_384_-260.pcd
412,67,338.803,-157.445,/home/sayon/autoware_map/town01/splitted/4_336_-169.pcd
412,68,92.4002,-209.332,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
412,69,113.214,-1.95,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
412,70,284.483,-55.4751,/home/sayon/autoware_map/town01/splitted/5_283_-59.pcd
412,72,396.32,-243.39,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd
412,73,205.181,-55.4852,/home/sayon/autoware_map/town01/splitted/5_197_-59.pcd
412,74,308.355,-195.158,/home/sayon/autoware_map/town01/splitted/5_307_-195.pcd
412,76,119.62,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
413,44,180.339,-59.4883,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
413,47,38.5022,2.02804,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
413,50,91.3739,-326.681,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
413,54,220.043,-1.96,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd
413,55,27.923,-326.55,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
413,56,134.862,-59.4923,/home/sayon/autoware_map/town01/splitted/5_128_-59.pcd
413,58,88.4195,-314.509,/home/sayon/autoware_map/town01/splitted/5_81_-317.pcd
413,60,215.419,-55.4839,/home/sayon/autoware_map/town01/splitted/4_213_-64.pcd
413,63,160.746,-58.2579,/home/sayon/autoware_map/town01/splitted/5_159_-59.pcd
413,64,104.13,-55.4994,/home/sayon/autoware_map/town01/splitted/5_97_-59.pcd
413,65,338.852,-83.4468,/home/sayon/autoware_map/town01/splitted/4_335_-90.pcd
413,66,392.33,-268.728,/home/sayon/autoware_map/town01/splitted/5_390_-274.pcd
413,67,338.807,-149.265,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
413,68,92.4002,-209.332,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
413,69,125.487,-1.95,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
413,70,271.237,-55.4768,/home/sayon/autoware_map/town01/splitted/4_259_-64.pcd
413,72,396.32,-230.361,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd
413,73,190.562,-55.487,/home/sayon/autoware_map/town01/splitted/5_190_-59.pcd
413,74,296.707,-195.157,/home/sayon/autoware_map/town01/splitted/5_291_-195.pcd
413,76,127.498,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
414,44,193.245,-59.4867,/home/sayon/autoware_map/town01/splitted/5_190_-59.pcd
414,47,27.0965,2.0247,/home/sayon/autoware_map/town01/splitted/4_27_-4.pcd
414,50,97.5916,-330.012,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
414,54,232.826,-1.96,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd
414,55,14.1404,-326.542,/home/sayon/autoware_map/town01/splitted/2_-40_-377.pcd
414,56,140.793,-59.491,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
414,58,88.2191,-318.783,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
414,60,200.538,-55.4858,/home/sayon/autoware_map/town01/splitted/5_197_-59.pcd
414,63,169.516,-59.4897,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
414,64,96.6261,-54.3987,/home/sayon/autoware_map/town01/splitted/5_89_-59.pcd
414,65,338.857,-74.5363,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
414,66,392.336,-280.114,/home/sayon/autoware_map/town01/splitted/5_391_-280.pcd
414,67,338.809,-145.483,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
414,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
414,69,135.314,-1.95,/home/sayon/autoware_map/town01/splitted/3_104_-6.pcd
414,70,257.62,-55.4785,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
414,72,396.314,-218.048,/home/sayon/autoware_map/town01/splitted/4_384_-221.pcd
414,73,179.465,-55.4884,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
414,74,283.778,-195.156,/home/sayon/autoware_map/town01/splitted/5_276_-195.pcd
414,76,136.732,-330.59,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
415,44,207.328,-59.4849,/home/sayon/autoware_map/town01/splitted/5_205_-64.pcd
415,47,15.0944,2.02119,/home/sayon/autoware_map/town01/splitted/5_11_0.pcd
415,50,105.045,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
415,54,245.726,-1.97,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd
415,55,3.07251,-322.314,/home/sayon/autoware_map/town01/splitted/4_3_-325.pcd
415,56,143.279,-59.4904,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
415,58,86.0982,-324.337,/home/sayon/autoware_map/town01/splitted/5_81_-324.pcd
415,60,189.38,-55.4872,/home/sayon/autoware_map/town01/splitted/5_182_-59.pcd
415,63,180.886,-59.4883,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
415,64,92.8174,-49.3445,/home/sayon/autoware_map/town01/splitted/5_89_-54.pcd
415,65,338.859,-70.1258,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
415,66,392.34,-291.988,/home/sayon/autoware_map/town01/splitted/4_383_-300.pcd
415,67,338.809,-145.049,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
415,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
415,69,141.502,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
415,70,243.521,-55.4803,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
415,72,396.31,-205.419,/home/sayon/autoware_map/town01/splitted/5_392_-208.pcd
415,73,171.577,-55.4894,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
415,74,271.788,-195.155,/home/sayon/autoware_map/town01/splitted/5_268_-195.pcd
415,76,148.019,-330.59,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
416,44,221.601,-59.4831,/home/sayon/autoware_map/town01/splitted/4_213_-64.pcd
416,50,114.603,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
416,54,258.8,-1.97,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd
416,56,143.793,-59.4903,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
416,58,79.4744,-326.58,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
416,60,181.348,-55.4882,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
416,63,194.167,-59.4866,/home/sayon/autoware_map/town01/splitted/5_190_-59.pcd
416,64,92.3791,-42.8984,/home/sayon/autoware_map/town01/splitted/5_89_-43.pcd
416,65,338.859,-70.0575,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
416,66,392.34,-303.841,/home/sayon/autoware_map/town01/splitted/5_391_-306.pcd
416,67,338.809,-144.752,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
416,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
416,69,143.735,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
416,70,230.273,-55.482,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
416,72,396.31,-192.836,/home/sayon/autoware_map/town01/splitted/4_394_-195.pcd
416,73,168.19,-55.4899,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
416,74,259.656,-195.154,/home/sayon/autoware_map/town01/splitted/5_253_-195.pcd
416,75,139.89,-55.4912,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
416,76,161.317,-330.6,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
416,78,88.4009,-213.43,/home/sayon/autoware_map/town01/splitted/5_81_-214.pcd
417,44,235.834,-59.4813,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
417,50,125.427,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd
417,54,271.527,-1.97,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd
417,56,143.947,-59.4902,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
417,58,70.2413,-326.575,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
417,60,176.517,-55.4888,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
417,63,206.751,-59.485,/home/sayon/autoware_map/town01/splitted/5_205_-64.pcd
417,64,92.3766,-34.1683,/home/sayon/autoware_map/town01/splitted/5_89_-37.pcd
417,65,338.859,-70.0324,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
417,66,392.35,-315.818,/home/sayon/autoware_map/town01/splitted/5_391_-319.pcd
417,67,338.81,-144.706,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
417,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
417,69,143.852,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
417,70,217.34,-55.4836,/home/sayon/autoware_map/town01/splitted/4_213_-64.pcd
417,72,396.31,-180.509,/home/sayon/autoware_map/town01/splitted/4_394_-182.pcd
417,73,168.177,-55.4899,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
417,74,247.418,-195.153,/home/sayon/autoware_map/town01/splitted/5_245_-195.pcd
417,75,137.792,-55.4917,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
417,76,174.982,-330.6,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
417,78,88.4013,-215.167,/home/sayon/autoware_map/town01/splitted/5_81_-221.pcd
418,44,249.635,-59.4796,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
418,50,136.988,-330.59,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
418,54,284.665,-1.97,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd
418,56,143.974,-59.4902,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
418,58,58.5381,-326.568,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
418,60,175.724,-55.4889,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
418,63,219.893,-59.4833,/home/sayon/autoware_map/town01/splitted/4_213_-64.pcd
418,64,92.3736,-23.6908,/home/sayon/autoware_map/town01/splitted/5_89_-27.pcd
418,65,338.859,-70.0317,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
418,66,388.022,-325.87,/home/sayon/autoware_map/town01/splitted/5_383_-326.pcd
418,67,338.81,-144.675,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
418,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
418,69,143.938,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
418,70,203.818,-55.4854,/home/sayon/autoware_map/town01/splitted/5_197_-59.pcd
418,72,396.3,-168.341,/home/sayon/autoware_map/town01/splitted/5_390_-169.pcd
418,73,168.172,-55.4899,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
418,74,235.2,-195.152,/home/sayon/autoware_map/town01/splitted/4_229_-195.pcd
418,75,134.161,-55.4925,/home/sayon/autoware_map/town01/splitted/5_128_-59.pcd
418,76,188.882,-330.6,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
418,78,88.402,-218.959,/home/sayon/autoware_map/town01/splitted/5_81_-221.pcd
419,44,263.16,-59.4778,/home/sayon/autoware_map/town01/splitted/4_259_-64.pcd
419,50,147.696,-330.59,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
419,54,297.415,-1.97,/home/sayon/autoware_map/town01/splitted/3_290_-7.pcd
419,56,143.984,-59.4902,/home/sayon/autoware_map/town01/splitted/4_135_-65.pcd
419,58,44.5405,-326.56,/home/sayon/autoware_map/town01/splitted/2_17_-377.pcd
419,60,175.688,-55.4889,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
419,63,233.347,-59.4816,/home/sayon/autoware_map/town01/splitted/3_228_-64.pcd
419,64,92.3702,-11.83,/home/sayon/autoware_map/town01/splitted/4_89_-14.pcd
419,65,338.859,-70.0311,/home/sayon/autoware_map/town01/splitted/4_335_-77.pcd
419,66,375.775,-326.61,/home/sayon/autoware_map/town01/splitted/5_368_-326.pcd
419,67,338.81,-144.672,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd
419,68,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd
419,69,143.953,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd
419,70,192.753,-55.4868,/home/sayon/autoware_map/town01/splitted/5_190_-59.pcd
419,72,396.3,-155.825,/home/sayon/autoware_map/town01/splitted/4_382_-155.pcd
419,73,168.171,-55.4899,/home/sayon/autoware_map/town01/splitted/4_166_-65.pcd
419,74,222.111,-195.151,/home/sayon/autoware_map/town01/splitted/4_213_-195.pcd
419,75,128.476,-55.4938,/home/sayon/autoware_map/town01/splitted/5_128_-59.pcd
419,76,202.592,-330.6,/home/sayon/autoware_map/town01/splitted/2_197_-376.pcd
419,78,88.4031,-225.046,/home/sayon/autoware_map/town01/splitted/4_73_-234.pcd
420,44,277.267,-59.4761,/home/sayon/autoware_map/town01/splitted/5_275_-64.pcd
420,50,158.864,-330.6,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd
420,54,310.351,-1.98,/home/sayon/autoware_map/town01/splitted/3_290_-7.pcd
